Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
28513,soft-hit,97.343633,244.519844
4141,soft-hit,78.237072,65.433538
496,miss,77.076704,86.537715
32779,soft-hit,88.246178,93.496725
13959,miss,83.138539,123.703763
29668,miss,71.577927,21.81235
21741,soft-hit,112.647601,35.901083
28393,soft-hit,101.663147,75.774938
26555,soft-hit,74.715266,11.476218
7016,miss,98.141016,7.831419
33971,soft-hit,82.031713,67.557727
31408,miss,76.478127,12.986291
19368,miss,72.410674,34.368288
28114,miss,118.930699,36.420293
13138,soft-hit,102.384603,101.58362
24388,miss,75.904321,17.963751
35470,soft-hit,113.79329,151.385683
17778,soft-hit,85.77032,16.699143
6029,miss,83.744139,19.951712
12487,soft-hit,84.218961,16.55362
14312,soft-hit,90.231584,115.364478
23371,soft-hit,81.485199,18.949395
11135,soft-hit,95.193585,8.778092
8830,soft-hit,80.52006,13.492045
18131,miss,89.39972,121.720711
6824,miss,105.17482,201.618608
1408,miss,74.63035,84.135562
1160,miss,126.29613,262.052501
32603,miss,76.102815,97.327925
6029,soft-hit,87.015625,17.702242
19963,soft-hit,81.117128,133.815511
2561,soft-hit,110.577851,29.573975
13959,soft-hit,87.883078,8.223133
34647,soft-hit,83.017665,138.761554
1704,miss,111.26583,74.06871
34679,soft-hit,90.684137,68.396357
453,soft-hit,101.740311,254.169406
33971,soft-hit,86.962956,85.992195
35244,soft-hit,135.816909,52.844776
16776,hit,0,6.425353
32913,hit,0,8.277191
31342,soft-hit,78.828127,31.861444
18575,hit,0,9.968842
6533,soft-hit,80.112299,5.32632
28247,miss,85.602547,118.000188
30720,soft-hit,107.788385,11.487106
12499,miss,90.38607,13.656497
14312,soft-hit,94.761416,7.068586
16143,soft-hit,99.100223,185.66669
1704,hit,0,71.91666
4167,miss,97.344898,74.309439
20667,miss,84.855637,90.982733
12148,soft-hit,104.854046,173.76601
9726,soft-hit,124.256809,30.220063
3980,miss,91.247321,64.580981
14451,miss,106.833227,206.080974
34772,miss,88.431165,49.515341
28393,soft-hit,113.745562,91.709721
24125,soft-hit,82.192243,81.47042
1545,soft-hit,87.583249,9.566187
5379,miss,124.353752,37.640234
19421,soft-hit,107.504438,25.876668
33418,soft-hit,100.629258,39.601703
23519,soft-hit,89.636234,10.480544
31943,miss,76.19934,334.316013
31303,soft-hit,87.315058,11.830039
1995,soft-hit,109.385148,37.928215
23952,soft-hit,87.295182,9.800875
6650,miss,100.24957,146.932199
32083,soft-hit,134.486172,45.288943
21741,soft-hit,127.960495,26.925313
26648,soft-hit,90.944541,14.831321
6367,soft-hit,98.485364,126.800371
3914,soft-hit,103.183385,35.759524
33418,soft-hit,102.823964,49.2661
15538,soft-hit,123.804233,155.022363
3822,soft-hit,89.886341,165.066055
13409,miss,116.060689,17.410098
5352,soft-hit,89.008198,15.305216
36348,soft-hit,121.010094,126.823194
16776,soft-hit,107.931562,128.306907
11374,soft-hit,88.234583,63.039192
