Querier,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
33733,hit,0,6.38391,0,6.38391,0,0
33850,soft-hit,302.22213,61.692693,225.083048,588.997871,0,false
30707,miss,212.538248,33.400321,155.804316,0,401.742885,0
16505,miss,87.093313,17.94685,64.122096,0,169.162259,0
9726,soft-hit,313.028213,22.279482,232.541614,567.849309,0,true
17225,hit,0,22.095289,0,22.095289,0,0
31342,soft-hit,36.331066,12.583876,27.449797,76.364739,0,false
8071,soft-hit,153.345111,13.040329,118.054533,284.439973,0,true
34772,soft-hit,97.400578,14.314839,71.418086,183.133503,0,true
21741,soft-hit,262.859032,20.855124,180.615231,464.329387,0,false
22549,soft-hit,227.646031,19.002572,190.811921,437.460524,0,false
23540,soft-hit,104.503003,52.886558,86.442617,243.832178,0,true
29936,soft-hit,240.238109,18.745826,173.157598,432.141533,0,false
32816,hit,0,27.568116,0,27.568116,0,0
1545,hit,0,16.211706,0,16.211706,0,0
32083,soft-hit,293.33619,26.736849,220.544343,540.617382,0,true
33728,miss,132.040504,12.06099,97.118665,0,241.220159,0
18575,hit,0,8.644306,0,8.644306,0,0
11835,soft-hit,123.148881,13.0333,90.262236,226.444417,0,false
18131,hit,0,45.448573,0,45.448573,0,0
16749,soft-hit,150.029087,12.23485,109.342105,271.606042,0,false
496,soft-hit,119.382086,9.564792,86.82594,215.772818,0,false
1455,soft-hit,226.184472,20.166224,165.469677,411.820373,0,false
34161,hit,0,29.48279,0,29.48279,0,0
9189,hit,0,18.671696,0,18.671696,0,0
4095,hit,0,9.672678,0,9.672678,0,0
28278,soft-hit,173.743445,24.71183,126.522006,324.977281,0,false
31863,soft-hit,164.315853,10.195772,119.33411,293.845735,0,false
21672,soft-hit,334.342909,22.34044,246.460484,603.1438330000001,0,false
3476,soft-hit,37.658731,5.256341,28.605764,71.520836,0,false
22335,soft-hit,138.627351,10.780091,100.923725,250.331167,0,true
23203,soft-hit,237.483695,63.975819,175.608117,477.067631,0,false
21475,hit,0,22.380017,0,22.380017,0,0
1455,hit,0,41.416761,0,41.416761,0,0
31418,hit,0,11.914885,0,11.914885,0,0
22549,hit,0,17.303297,0,17.303297,0,0
16491,soft-hit,440.777034,95.923718,335.35041,872.051162,0,false
6626,soft-hit,211.348523,47.309095,157.050826,415.708444,0,false
16948,soft-hit,289.419197,42.681291,215.477742,547.5782300000001,0,false
19782,hit,0,66.311757,0,66.311757,0,0
36373,soft-hit,120.656529,22.509783,87.860535,231.026847,0,false
17798,soft-hit,154.444035,8.006859,112.549252,275.00014600000003,0,true
20845,soft-hit,191.679228,7.409988,143.528022,342.617238,0,false
1160,soft-hit,287.021584,80.805373,212.795296,580.622253,0,false
19744,soft-hit,37.026153,12.664668,27.785451,77.476272,0,false
19684,hit,0,6.483425,0,6.483425,0,0
12387,hit,0,8.238128,0,8.238128,0,0
1408,soft-hit,67.395518,27.461123,49.15472,144.011361,0,false
22979,hit,0,29.109617,0,29.109617,0,0
19782,hit,0,67.086692,0,67.086692,0,0
26366,miss,96.592108,10.207217,70.980785,0,177.78010999999998,0
16692,hit,0,9.878725,0,9.878725,0,0
29072,soft-hit,174.183388,26.688548,125.964892,326.836828,0,true
1704,soft-hit,361.362461,17.837797,271.981852,651.18211,0,false
5394,soft-hit,184.686976,53.469077,132.590953,370.747006,0,true
16377,hit,0,30.957437,0,30.957437,0,0
28153,soft-hit,139.602697,7.252107,102.381188,249.235992,0,true
7880,miss,145.118599,15.597203,87.68778,0,248.403582,0
30088,soft-hit,293.5362,10.91399,219.056259,523.506449,0,false
12840,soft-hit,139.069143,35.037352,100.243638,274.350133,0,true
34161,hit,0,27.985556,0,27.985556,0,0
28490,soft-hit,300.681559,28.619024,224.49155,553.7921329999999,0,false
5997,soft-hit,372.595801,29.204523,280.626778,682.427102,0,false
4178,soft-hit,172.02682,20.828538,127.497412,320.35276999999996,0,false
29668,hit,0,7.021129,0,7.021129,0,0
11383,soft-hit,266.599215,17.652448,196.784893,481.036556,0,true
13959,miss,215.406232,19.066049,157.988638,0,392.460919,0
15354,soft-hit,93.303841,8.993927,68.008391,170.306159,0,true
29596,hit,0,34.779962,0,34.779962,0,0
6096,soft-hit,286.865344,45.899205,213.323381,546.08793,0,true
13409,soft-hit,249.276319,35.857601,185.620316,470.754236,0,true
14629,soft-hit,284.038208,31.091031,211.623843,526.753082,0,false
12148,soft-hit,180.916306,13.196345,132.417686,326.53033700000003,0,false
17225,hit,0,20.925344,0,20.925344,0,0
27046,soft-hit,77.583983,18.429503,55.645481,151.65896700000002,0,true
24125,soft-hit,47.800253,7.963567,35.627916,91.391736,0,true
3718,soft-hit,216.655201,21.625479,159.815525,398.09620500000005,0,false
23203,soft-hit,247.916384,8.297251,184.76042,440.974055,0,false
28278,hit,0,8.108325,0,8.108325,0,0
11315,soft-hit,201.635742,20.479224,150.149315,372.264281,0,false
31086,soft-hit,268.249155,19.961233,195.208099,483.41848699999997,0,true
35756,miss,223.830083,19.314708,165.476832,0,408.621623,0
16071,miss,104.137376,14.855879,75.14514,0,194.138395,0
18784,soft-hit,299.794332,52.244381,223.878945,575.917658,0,false
16505,soft-hit,75.382706,17.359406,55.507005,148.249117,0,true
5692,soft-hit,234.752077,39.630209,176.342041,450.724327,0,false
2124,soft-hit,179.992802,33.42078,133.506071,346.91965300000004,0,false
16491,hit,0,98.155353,0,98.155353,0,0
6096,soft-hit,295.84118,47.100988,220.0773,563.019468,0,false
14312,soft-hit,115.086341,9.229749,84.294005,208.610095,0,false
20667,soft-hit,141.080686,16.173876,101.422433,258.676995,0,false
32818,hit,0,44.430519,0,44.430519,0,0
22764,soft-hit,103.212036,20.127101,75.182157,198.521294,0,true
16692,hit,0,10.235802,0,10.235802,0,0
33011,soft-hit,181.965182,7.795095,134.389201,324.14947800000004,0,false
31102,soft-hit,174.55914,43.279838,127.913347,345.75232500000004,0,false
29072,hit,0,21.614943,0,21.614943,0,0
7069,soft-hit,306.553246,16.083137,229.006485,551.642868,0,false
13138,soft-hit,345.039546,36.354331,256.651896,638.045773,0,false
14813,soft-hit,374.796552,27.147141,281.898484,683.842177,0,false
26994,soft-hit,227.207598,36.937387,168.843706,432.988691,0,false
34290,soft-hit,197.979432,11.6327,146.705606,356.31773799999996,0,false
30414,soft-hit,75.437013,7.595225,55.258464,138.29070199999998,0,true
4702,soft-hit,248.907174,11.217831,184.381052,444.506057,0,false
28247,soft-hit,167.762023,15.711654,123.187929,306.661606,0,true
33971,soft-hit,135.497842,14.340741,108.610579,258.449162,0,false
15354,hit,0,8.612527,0,8.612527,0,0
22764,hit,0,19.512847,0,19.512847,0,0
36241,soft-hit,141.252131,16.687422,103.26715,261.206703,0,false
34084,hit,0,9.923609,0,9.923609,0,0
33850,soft-hit,314.251139,61.937866,231.237502,607.426507,0,false
14525,miss,67.257541,7.087098,49.207462,0,123.552101,0
2102,hit,0,25.568351,0,25.568351,0,0
12873,soft-hit,173.64613,23.828764,126.830027,324.30492100000004,0,true
35302,miss,57.150964,10.515214,41.645511,0,109.311689,0
12148,hit,0,12.862709,0,12.862709,0,0
34647,soft-hit,124.370574,9.577199,91.645146,225.592919,0,true
34618,miss,175.43624,24.12844,128.741942,0,328.306622,0
11595,soft-hit,175.769293,26.161075,127.708885,329.639253,0,false
24388,soft-hit,161.384871,13.789773,118.342675,293.51731900000004,0,false
3822,soft-hit,184.25732,12.71148,135.328767,332.29756699999996,0,false
4331,soft-hit,145.818847,22.237785,103.94241,271.99904200000003,0,true
22549,hit,0,16.455156,0,16.455156,0,0
25223,hit,0,40.200146,0,40.200146,0,0
12148,hit,0,12.638732,0,12.638732,0,0
2102,hit,0,23.414231,0,23.414231,0,0
1581,soft-hit,358.770064,63.004452,265.901205,687.6757210000001,0,false
16701,soft-hit,157.383415,25.803597,114.537053,297.724065,0,false
27830,soft-hit,134.026787,33.526204,98.768829,266.32182,0,true
22735,miss,124.47902,13.58122,88.264895,0,226.325135,0
9476,soft-hit,159.333876,13.51603,116.251423,289.10132899999996,0,true
19924,soft-hit,97.447536,11.353357,70.160536,178.961429,0,false
17467,miss,184.268294,22.663773,135.294745,0,342.226812,0
12479,soft-hit,160.846687,11.814448,119.167616,291.828751,0,true
17225,soft-hit,125.960334,21.759766,90.677697,238.397797,0,true
1408,hit,0,34.131736,0,34.131736,0,0
11650,soft-hit,237.232437,37.4501,175.232435,449.91497200000003,0,false
21741,hit,0,19.67398,0,19.67398,0,0
27302,soft-hit,259.800227,27.304384,189.919261,477.023872,0,true
25113,soft-hit,264.251608,28.64835,195.30717,488.207128,0,false
22764,hit,0,19.784526,0,19.784526,0,0
4465,soft-hit,107.641013,11.911233,79.081981,198.634227,0,true
16142,soft-hit,230.394781,27.502381,168.733259,426.63042099999996,0,false
29072,hit,0,20.965582,0,20.965582,0,0
11595,soft-hit,193.212947,22.318053,130.984341,346.51534100000003,0,false
14996,miss,216.404985,15.765771,159.786217,0,391.956973,0
34410,soft-hit,151.553783,13.757786,109.224678,274.536247,0,true
7310,hit,0,87.281804,0,87.281804,0,0
5131,soft-hit,159.698636,19.450294,133.58014,312.72907,0,false
27309,soft-hit,310.662704,55.872054,227.296975,593.831733,0,false
5124,hit,0,10.878832,0,10.878832,0,0
27323,soft-hit,246.07521,54.059781,182.477027,482.61201800000003,0,true
5674,soft-hit,254.405206,16.185425,190.427403,461.018034,0,false
33733,hit,0,64.92524,0,64.92524,0,0
17463,soft-hit,150.624744,24.456339,109.954085,285.035168,0,false
21672,hit,0,28.729788,0,28.729788,0,0
6979,soft-hit,142.251294,16.563439,103.820485,262.635218,0,false
32069,miss,467.19801,28.516195,363.660574,0,859.374779,0
28878,soft-hit,349.195097,57.211899,262.660461,669.067457,0,false
7880,soft-hit,132.558761,17.747987,97.459918,247.766666,0,false
428,soft-hit,36.737665,5.873562,28.316847,70.92807400000001,0,true
1160,hit,0,80.663631,0,80.663631,0,0
12387,hit,0,8.99299,0,8.99299,0,0
13959,hit,0,19.344359,0,19.344359,0,0
2124,hit,0,32.089674,0,32.089674,0,0
1581,hit,0,62.765901,0,62.765901,0,0
30350,soft-hit,232.519211,43.954761,172.746233,449.22020499999996,0,false
14246,soft-hit,214.362069,24.427802,159.642204,398.43207499999994,0,false
6318,hit,0,36.119107,0,36.119107,0,0
26265,soft-hit,339.249839,25.178149,250.971212,615.3992000000001,0,false
34410,hit,0,14.128704,0,14.128704,0,0
12840,soft-hit,149.387616,15.951213,110.707201,276.04603,0,false
17196,soft-hit,166.602018,24.2437,122.965879,313.811597,0,false
18852,miss,111.916988,11.129826,82.3743,0,205.421114,0
177,miss,181.057972,55.202936,133.511281,0,369.772189,0
11221,miss,234.125991,47.04936,175.40577,0,456.581121,0
28278,hit,0,22.958779,0,22.958779,0,0
11858,soft-hit,115.405815,8.558442,84.135056,208.099313,0,false
34772,hit,0,13.289412,0,13.289412,0,0
32779,soft-hit,274.409211,27.964986,205.750581,508.12477800000005,0,false
24125,hit,0,7.915317,0,7.915317,0,0
6367,soft-hit,211.986892,28.744648,158.203752,398.935292,0,true
19991,hit,0,44.942699,0,44.942699,0,0
19101,miss,279.472217,23.486836,212.498998,0,515.4580510000001,0
26475,miss,231.836516,38.305898,173.090023,0,443.232437,0
2124,hit,0,35.327513,0,35.327513,0,0
4702,soft-hit,258.532216,11.57333,194.43693,464.54247599999997,0,false
28020,soft-hit,177.789481,22.591654,131.766933,332.14806799999997,0,true
16505,soft-hit,122.59616,17.156986,90.857746,230.610892,0,false
25811,hit,0,6.196498,0,6.196498,0,0
34380,soft-hit,223.730195,52.572519,166.645813,442.948527,0,true
15814,soft-hit,150.603019,16.455593,111.63989,278.69850199999996,0,true
6650,miss,239.635942,31.959048,178.232182,0,449.827172,0
1408,hit,0,27.59776,0,27.59776,0,0
14451,soft-hit,347.003449,74.611551,262.397792,684.012792,0,false
9674,soft-hit,331.883395,7.932398,251.457163,591.272956,0,false
27830,hit,0,32.662813,0,32.662813,0,0
7880,soft-hit,134.938557,16.740173,97.095873,248.774603,0,false
24802,soft-hit,218.524931,52.242931,159.315134,430.082996,0,false
23519,miss,104.904947,11.191395,76.71884,0,192.815182,0
1408,hit,0,26.51398,0,26.51398,0,0
3100,soft-hit,248.803202,19.223616,186.294801,454.321619,0,false
1267,soft-hit,228.925125,23.164586,170.425065,422.514776,0,false
35470,miss,281.536642,21.021372,210.71347,0,513.271484,0
14525,hit,0,6.921907,0,6.921907,0,0
32634,miss,215.900478,24.21268,166.920742,0,407.0339,0
17621,soft-hit,281.782719,21.097985,208.830011,511.710715,0,true
14930,soft-hit,363.724905,25.676811,275.447345,664.8490609999999,0,false
32888,miss,97.084811,9.952984,72.473143,0,179.510938,0
19991,soft-hit,168.773735,43.499884,125.195237,337.46885599999996,0,false
10455,miss,149.681585,6.931107,110.482773,0,267.095465,0
34161,hit,0,28.415983,0,28.415983,0,0
21345,soft-hit,189.091928,13.570014,140.330831,342.992773,0,true
26648,hit,0,9.174331,0,9.174331,0,0
5674,soft-hit,253.777237,17.528577,177.384024,448.689838,0,true
19345,miss,153.633136,17.968534,129.751314,0,301.352984,0
30077,miss,109.931565,16.530985,93.699688,0,220.162238,0
35397,soft-hit,141.507229,14.816349,104.565364,260.888942,0,true
5124,hit,0,11.708668,0,11.708668,0,0
30134,miss,171.80104,29.095502,127.266003,0,328.162545,0
35470,hit,0,22.500565,0,22.500565,0,0
3914,soft-hit,214.152126,34.369086,161.17315,409.694362,0,true
1351,miss,81.82825,13.105676,61.239743,0,156.173669,0
21475,soft-hit,78.378488,24.303064,59.571807,162.253359,0,false
428,hit,0,5.995538,0,5.995538,0,0
26096,soft-hit,114.070119,9.835272,83.906513,207.81190400000003,0,false
22019,soft-hit,175.296283,35.47041,131.027908,341.79460099999994,0,true
21475,hit,0,20.849591,0,20.849591,0,0
23371,soft-hit,46.789565,6.504378,36.196749,89.490692,0,true
23519,hit,0,11.251928,0,11.251928,0,0
35756,hit,0,18.342472,0,18.342472,0,0
34397,miss,133.243286,30.169084,98.247324,0,261.65969400000006,0
11043,soft-hit,68.045004,6.768936,50.415342,125.22928200000001,0,true
33049,soft-hit,284.641347,45.23629,217.869943,547.74758,0,true
4415,miss,114.635522,28.427802,85.419767,0,228.483091,0
11650,soft-hit,233.601971,38.254261,171.930807,443.787039,0,true
28836,soft-hit,142.588818,40.074441,105.803308,288.466567,0,false
11315,soft-hit,205.535603,18.549166,150.426025,374.51079400000003,0,false
1455,soft-hit,248.632944,23.318915,184.819317,456.771176,0,false
35796,soft-hit,319.633609,47.653243,239.718909,607.005761,0,true
34058,soft-hit,263.53654,19.032101,197.154353,479.72299399999997,0,true
28836,hit,0,36.189607,0,36.189607,0,0
32069,hit,0,24.189415,0,24.189415,0,0
7802,soft-hit,168.762484,36.482667,124.626639,329.87179000000003,0,false
453,soft-hit,161.864321,22.786316,119.314117,303.96475399999997,0,false
20239,soft-hit,270.671657,31.670344,203.132692,505.474693,0,false
9868,soft-hit,125.006853,9.641312,91.727766,226.375931,0,true
24802,soft-hit,221.404222,51.833177,165.695842,438.933241,0,false
16491,hit,0,95.507374,0,95.507374,0,0
14930,hit,0,25.973238,0,25.973238,0,0
19421,soft-hit,316.052384,91.270374,244.528711,651.851469,0,false
6516,hit,0,7.131107,0,7.131107,0,0
3718,soft-hit,221.505726,21.604087,164.085909,407.195722,0,true
11835,hit,0,10.135595,0,10.135595,0,0
6626,soft-hit,237.101218,51.167388,176.429562,464.698168,0,false
22019,hit,0,35.165087,0,35.165087,0,0
11315,soft-hit,214.686764,17.409625,163.574529,395.67091800000003,0,false
31102,hit,0,7.486666,0,7.486666,0,0
19924,soft-hit,102.59373,12.772126,77.188155,192.554011,0,false
9939,miss,391.401331,23.256614,296.367233,0,711.0251780000001,0
26475,hit,0,37.559888,0,37.559888,0,0
16491,hit,0,133.795853,0,133.795853,0,0
31863,hit,0,10.559343,0,10.559343,0,0
22235,miss,87.816663,12.268962,65.542157,0,165.62778200000002,0
34912,soft-hit,132.729162,15.957828,97.50038,246.18737000000002,0,true
14312,soft-hit,154.050375,10.252773,113.549148,277.852296,0,false
8881,soft-hit,266.527975,24.979669,199.416584,490.924228,0,false
5833,soft-hit,139.211777,9.765816,103.052116,252.02970900000003,0,true
32069,hit,0,25.233204,0,25.233204,0,0
18648,soft-hit,489.249718,33.313702,375.475076,898.0384959999999,0,false
11835,hit,0,10.254069,0,10.254069,0,0
29936,soft-hit,302.58663,20.660773,226.318664,549.566067,0,false
6029,soft-hit,249.109269,30.839235,186.028487,465.976991,0,true
9163,soft-hit,240.873125,48.281864,181.022992,470.17798099999993,0,true
34342,soft-hit,247.222619,11.038802,179.295531,437.556952,0,true
1023,miss,199.592108,18.447609,155.659597,0,373.69931399999996,0
7069,soft-hit,317.843406,8.982096,241.991137,568.816639,0,true
721,miss,203.038287,21.901701,150.23452,0,375.174508,0
30720,miss,352.4837,42.594793,263.904891,0,658.983384,0
22335,hit,0,11.175781,0,11.175781,0,0
2561,soft-hit,351.073764,24.95498,270.843958,646.8727019999999,0,true
28020,hit,0,7.59496,0,7.59496,0,0
13824,miss,89.523129,12.25245,65.416791,0,167.19236999999998,0
28490,soft-hit,336.75262,28.3878,242.725085,607.865505,0,false
28878,hit,0,59.461588,0,59.461588,0,0
14246,soft-hit,253.153612,31.073054,186.516567,470.74323300000003,0,false
21773,soft-hit,284.813568,23.345621,216.333945,524.4931339999999,0,true
4494,miss,279.2952,35.136046,209.31838,0,523.749626,0
19101,hit,0,20.488588,0,20.488588,0,0
29540,soft-hit,78.302992,8.249855,58.483128,145.035975,0,true
19368,soft-hit,107.337949,50.331295,80.054869,237.724113,0,true
721,hit,0,22.996554,0,22.996554,0,0
30134,hit,0,24.207442,0,24.207442,0,0
1351,soft-hit,81.481354,12.089393,59.2052,152.77594699999997,0,false
35397,hit,0,10.195847,0,10.195847,0,0
12054,soft-hit,256.765616,30.947634,192.843867,480.557117,0,false
4095,soft-hit,97.549107,9.759764,72.471176,179.78004700000002,0,false
4178,hit,0,19.9896,0,19.9896,0,0
32816,soft-hit,231.856696,27.308074,174.885133,434.049903,0,false
22282,miss,116.829145,12.27036,86.804064,0,215.903569,0
26555,soft-hit,89.913222,9.629873,66.637717,166.180812,0,true
13708,soft-hit,288.968405,20.289282,217.515416,526.773103,0,true
33850,hit,0,67.999623,0,67.999623,0,0
13512,soft-hit,328.858708,42.267276,251.339598,622.465582,0,false
12479,soft-hit,152.795511,11.157959,114.71557,278.66904,0,true
3756,soft-hit,183.732849,41.153625,136.952071,361.83854499999995,0,false
18306,miss,191.99415,20.303107,142.450106,0,354.747363,0
6533,hit,0,16.424879,0,16.424879,0,0
34058,soft-hit,286.085622,18.123545,213.375695,517.584862,0,false
28878,hit,0,55.34072,0,55.34072,0,0
34618,soft-hit,208.353068,27.803893,154.73066,390.88762099999997,0,false
9178,soft-hit,170.41115,9.937789,126.301069,306.65000799999996,0,true
34039,soft-hit,256.570162,25.282942,193.295907,475.149011,0,true
34380,soft-hit,216.869448,52.060717,161.358588,430.28875300000004,0,true
4494,hit,0,34.379186,0,34.379186,0,0
33049,hit,0,43.598897,0,43.598897,0,0
16701,soft-hit,172.661343,26.570644,127.609023,326.84101,0,false
8881,soft-hit,291.05002,27.489481,219.140167,537.679668,0,false
16948,soft-hit,305.495298,50.173093,232.117615,587.786006,0,false
23907,soft-hit,247.337605,8.840112,185.431469,441.609186,0,true
19345,soft-hit,189.34851,20.211831,140.395527,349.955868,0,false
1040,miss,238.19917,33.471415,181.108816,0,452.779401,0
6824,miss,366.864134,10.1029,277.11615,0,654.083184,0
16360,miss,98.702509,10.437474,72.150186,0,181.290169,0
1351,soft-hit,82.659602,12.373252,61.749205,156.782059,0,false
6533,hit,0,15.173245,0,15.173245,0,0
6367,soft-hit,216.572055,28.482447,161.722146,406.776648,0,false
19101,hit,0,49.416847,0,49.416847,0,0
14930,hit,0,27.426647,0,27.426647,0,0
34161,soft-hit,199.848613,29.25924,147.794367,376.90222,0,false
26096,hit,0,10.671521,0,10.671521,0,0
12874,soft-hit,145.534192,14.106087,107.154951,266.79523,0,true
26648,hit,0,7.940083,0,7.940083,0,0
2427,soft-hit,154.367312,24.214319,113.760765,292.342396,0,true
32603,miss,61.498157,31.42191,46.317231,0,139.237298,0
13748,miss,331.882451,10.600356,249.88749,0,592.3702969999999,0
31863,hit,0,10.671735,0,10.671735,0,0
17290,miss,153.553077,19.750373,115.074295,0,288.377745,0
29540,hit,0,6.538145,0,6.538145,0,0
15088,miss,163.686401,58.872111,119.550433,0,342.10894499999995,0
30720,soft-hit,379.902828,43.536084,288.981589,712.4205010000001,0,false
3914,soft-hit,218.935707,36.734486,163.949575,419.619768,0,false
28247,soft-hit,168.038992,15.091107,125.459822,308.589921,0,false
32603,soft-hit,59.308972,24.213704,45.073253,128.595929,0,false
35397,hit,0,11.07431,0,11.07431,0,0
26265,soft-hit,362.883281,25.348891,274.315475,662.547647,0,false
7880,soft-hit,137.656444,16.159584,102.364764,256.180792,0,false
6096,soft-hit,328.216401,49.311989,248.704048,626.232438,0,false
14629,soft-hit,311.217501,33.621154,236.469003,581.307658,0,false
34397,hit,0,30.821453,0,30.821453,0,0
19684,soft-hit,183.595105,63.250646,137.65731,384.503061,0,true
17290,soft-hit,154.038755,18.936511,114.945497,287.920763,0,false
16662,soft-hit,215.381743,22.574781,180.812016,418.76854000000003,0,true
15574,soft-hit,141.758762,11.837711,125.34692,278.943393,0,true
24514,soft-hit,491.834447,25.822382,379.143796,896.8006250000001,0,false
25113,soft-hit,270.482392,27.955978,203.747738,502.186108,0,true
26994,hit,0,35.726161,0,35.726161,0,0
26484,soft-hit,144.7937,10.528054,107.687831,263.009585,0,false
12141,soft-hit,230.520553,28.992013,171.11524,430.627806,0,false
8830,soft-hit,189.816291,45.751578,140.75036,376.318229,0,true
26710,soft-hit,367.278275,28.032084,280.325255,675.635614,0,true
11221,hit,0,9.062384,0,9.062384,0,0
34084,soft-hit,174.607598,13.187348,137.803132,325.598078,0,false
22305,miss,296.6627,68.59085,224.038536,0,589.2920859999999,0
8881,hit,0,27.405837,0,27.405837,0,0
30088,soft-hit,297.634327,11.942539,225.179877,534.756743,0,true
9726,soft-hit,356.157483,26.01633,272.097445,654.271258,0,false
2108,soft-hit,38.879191,5.455417,30.315767,74.650375,0,true
36373,soft-hit,130.108972,25.619178,97.14926,252.87741,0,false
6367,hit,0,27.792424,0,27.792424,0,0
24802,hit,0,50.771508,0,50.771508,0,0
5618,soft-hit,388.418162,45.384852,298.483056,732.28607,0,true
11650,hit,0,38.602539,0,38.602539,0,0
21475,soft-hit,89.876417,41.339096,65.03631,196.251823,0,false
11282,miss,130.617261,9.758852,97.478012,0,237.854125,0
5706,miss,265.163881,46.539383,199.562838,0,511.266102,0
2836,miss,269.565563,28.405658,204.220497,0,502.191718,0
26710,hit,0,29.213506,0,29.213506,0,0
12499,miss,249.844254,22.65635,187.038943,0,459.53954699999997,0
33728,soft-hit,186.331157,13.324645,138.18426,337.840062,0,true
16692,soft-hit,97.909396,9.654685,72.657544,180.22162500000002,0,true
34772,soft-hit,108.566459,15.264296,80.046502,203.877257,0,false
24125,hit,0,8.041234,0,8.041234,0,0
14930,soft-hit,389.205751,28.912256,303.859856,721.9778630000001,0,true
12499,hit,0,20.945264,0,20.945264,0,0
177,hit,0,34.842132,0,34.842132,0,0
3680,hit,0,14.193752,0,14.193752,0,0
13471,soft-hit,352.598237,26.508214,269.98845,649.0949009999999,0,true
32779,soft-hit,301.079299,27.187743,227.613621,555.880663,0,false
14629,hit,0,33.056539,0,33.056539,0,0
5704,soft-hit,138.655978,36.242659,103.626935,278.525572,0,true
28490,hit,0,28.613779,0,28.613779,0,0
4415,soft-hit,119.265056,27.523691,89.660585,236.449332,0,false
35302,soft-hit,61.957073,10.589697,44.650386,117.197156,0,false
5618,soft-hit,397.95973,62.307892,308.46779,768.735412,0,false
9476,hit,0,13.96469,0,13.96469,0,0
10490,soft-hit,265.8812,94.005512,202.783227,562.669939,0,true
32069,hit,0,26.417092,0,26.417092,0,0
1704,hit,0,48.268898,0,48.268898,0,0
23907,hit,0,19.289012,0,19.289012,0,0
9823,miss,222.820949,56.105397,167.428696,0,446.355042,0
16776,miss,299.656497,42.229536,228.32717,0,570.213203,0
31418,soft-hit,199.434657,15.596622,150.352357,365.383636,0,false
4095,hit,0,11.892776,0,11.892776,0,0
13138,soft-hit,382.528704,24.048044,291.040745,697.617493,0,false
28153,hit,0,14.593738,0,14.593738,0,0
28114,miss,323.0924,76.020298,243.678905,0,642.791603,0
16142,soft-hit,248.680868,27.631948,186.916984,463.2298,0,false
7802,soft-hit,171.515919,33.773502,128.913975,334.203396,0,false
29072,soft-hit,172.618317,15.745549,130.033071,318.396937,0,true
26648,hit,0,8.453974,0,8.453974,0,0
299,hit,0,26.059024,0,26.059024,0,0
1995,soft-hit,255.489782,27.178866,193.041171,475.709819,0,true
19421,soft-hit,276.425909,65.168432,209.217858,550.812199,0,true
26994,hit,0,35.846143,0,35.846143,0,0
11221,hit,0,46.817705,0,46.817705,0,0
29699,miss,131.902517,11.100207,98.501461,0,241.504185,0
1581,soft-hit,405.100448,66.127265,310.319729,781.547442,0,false
34618,hit,0,28.644391,0,28.644391,0,0
31342,soft-hit,45.216826,13.227092,32.704332,91.14824999999999,0,false
7327,soft-hit,440.478563,25.488652,339.042511,805.009726,0,false
16662,hit,0,19.634616,0,19.634616,0,0
34912,soft-hit,178.02104,20.084029,118.016813,316.121882,0,false
14996,soft-hit,212.931525,14.803366,182.258303,409.993194,0,false
23540,hit,0,52.97907,0,52.97907,0,0
9823,hit,0,37.726244,0,37.726244,0,0
29699,hit,0,10.932254,0,10.932254,0,0
3756,soft-hit,181.955473,22.241392,136.073339,340.27020400000004,0,false
7432,soft-hit,389.205892,30.851977,297.267874,717.325743,0,true
14068,miss,284.77656,48.022505,215.124576,0,547.9236410000001,0
5566,miss,151.088649,30.671068,113.538712,0,295.298429,0
36371,miss,72.050453,9.82424,54.898296,0,136.772989,0
177,hit,0,37.245416,0,37.245416,0,0
8830,soft-hit,204.818448,50.754501,152.650642,408.223591,0,false
34039,soft-hit,250.40771,25.446367,189.708426,465.562503,0,true
21773,soft-hit,286.49286,23.861787,216.554932,526.909579,0,true
2108,soft-hit,40.679472,6.286973,32.17979,79.14623499999999,0,false
18131,soft-hit,237.153652,43.840436,178.366467,459.360555,0,false
496,soft-hit,138.625034,30.524831,104.190304,273.340169,0,false
14515,miss,59.578297,15.204193,45.296748,0,120.079238,0
32818,soft-hit,266.466182,43.927285,202.119135,512.512602,0,true
12873,soft-hit,192.670663,26.057335,144.324482,363.05247999999995,0,false
26096,soft-hit,127.511387,10.451777,95.054707,233.017871,0,false
4494,soft-hit,294.106358,10.544284,221.01047,525.661112,0,false
16776,soft-hit,300.039761,38.251309,228.789939,567.081009,0,false
3980,soft-hit,221.963419,16.911556,153.581696,392.456671,0,true
33728,hit,0,13.467792,0,13.467792,0,0
21345,hit,0,12.83578,0,12.83578,0,0
6824,soft-hit,379.822974,88.228191,288.942406,756.993571,0,false
11660,soft-hit,301.762366,17.734919,228.933108,548.430393,0,true
11858,soft-hit,120.81891,10.851707,90.614998,222.285615,0,true
22735,hit,0,10.18362,0,10.18362,0,0
7802,soft-hit,175.893686,32.853607,133.094833,341.842126,0,false
35240,soft-hit,165.213059,29.581924,122.691521,317.48650399999997,0,true
19963,miss,128.648899,11.556123,96.702785,0,236.907807,0
23969,miss,109.752929,360.257881,82.616338,0,552.627148,0
3718,soft-hit,249.757722,22.204924,188.807836,460.770482,0,false
364,soft-hit,234.092669,22.287018,177.046105,433.425792,0,true
13819,soft-hit,51.459373,6.46715,38.220955,96.14747799999999,0,true
