Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
27309,miss,13.232438,7.688001
16360,hit,0,6.354322
29668,soft-hit,16.502315,7.64821
31418,soft-hit,15.843042,8.945962
177,hit,0,6.702676
4167,hit,0,7.042539
15088,hit,0,7.642093
9522,miss,9.787785,30.931621
30117,soft-hit,13.483879,5.897578
34772,hit,0,7.913227
33850,hit,0,15.380234
34280,hit,0,13.503557
28114,soft-hit,12.730347,6.19756
31086,hit,0,5.854749
32779,miss,8.912148,7.120579
17196,miss,9.08967,5.681215
11650,miss,10.174239,5.834111
29260,miss,9.372938,6.201414
16948,soft-hit,15.338232,5.277451
17463,soft-hit,21.876383,12.465753
25357,miss,11.396868,4.807985
25357,hit,0,5.518288
5997,hit,0,6.284123
10490,hit,0,5.311814
11660,hit,0,6.034059
5766,hit,0,7.0593
13944,hit,0,12.156012
12775,miss,9.175389,7.606507
34397,hit,0,6.39031
6029,hit,0,6.529096
5706,hit,0,6.568709
8197,miss,13.002214,6.387935
21396,soft-hit,12.102368,9.828484
19782,hit,0,6.950574
31303,miss,9.038604,8.31469
30134,hit,0,6.350977
17956,hit,0,5.540823
7327,miss,12.252714,5.04378
7598,hit,0,6.441282
10479,miss,10.168247,6.01035
30134,hit,0,4.638765
5766,hit,0,6.540626
18306,hit,0,5.651009
4095,hit,0,5.508847
19782,hit,0,6.409333
1040,hit,0,5.063229
16622,hit,0,5.641313
28114,hit,0,6.536457
14525,soft-hit,12.76714,5.888704
31408,soft-hit,12.460912,4.609327
3328,hit,0,5.204527
28114,hit,0,6.047451
3100,miss,9.829184,5.289324
9746,soft-hit,22.713268,11.524522
8197,hit,0,7.600425
17956,hit,0,7.165738
30350,miss,9.400216,5.149678
11595,hit,0,6.941277
5766,hit,0,6.171418
1995,miss,9.534714,12.979593
13748,miss,13.198024,6.21399
1545,miss,9.682118,6.791644
8881,miss,12.438296,13.030032
4167,hit,0,5.633221
4167,hit,0,5.201022
30134,hit,0,4.435918
30350,hit,0,6.024363
12873,hit,0,6.924736
27309,hit,0,5.727234
1581,hit,0,5.186571
5766,hit,0,23.828786
19368,miss,8.647713,8.027594
28393,soft-hit,11.8464,5.744343
