Querier,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
24514,soft-hit,231.926249,23.602488,152.014496,407.543233,0,true
2836,miss,153.278894,22.338878,97.227469,0,272.845241,0
7327,soft-hit,133.397306,19.110552,82.22742,234.735278,0,false
18306,soft-hit,81.773537,10.791826,53.698257,146.26362,0,false
6367,hit,0,7.876976,0,7.876976,0,0
4494,soft-hit,63.008771,9.722292,39.667008,112.39807100000002,0,true
10285,soft-hit,75.072493,13.039583,47.987422,136.09949799999998,0,true
29826,soft-hit,119.610501,16.469879,76.891579,212.971959,0,false
3718,hit,0,11.503139,0,11.503139,0,0
29699,soft-hit,54.647788,7.670947,34.890092,97.208827,0,true
22735,soft-hit,82.377131,12.075759,52.988824,147.441714,0,false
29826,hit,0,17.426958,0,17.426958,0,0
6415,soft-hit,34.318803,6.861162,23.353909,64.533874,0,true
27830,hit,0,22.430037,0,22.430037,0,0
16491,miss,304.619746,94.717367,211.811139,0,611.148252,0
29596,soft-hit,33.915895,7.599752,22.955422,64.471069,0,true
4167,soft-hit,120.109378,42.191099,77.757502,240.057979,0,true
6626,soft-hit,120.002357,49.690412,76.826104,246.51887299999999,0,true
10490,soft-hit,41.256409,6.59415,26.884755,74.73531399999999,0,true
14813,soft-hit,132.295246,13.116738,85.380635,230.792619,0,true
15011,hit,0,53.806441,0,53.806441,0,0
24802,hit,0,13.835905,0,13.835905,0,0
6556,miss,116.676602,7.476418,75.603064,0,199.756084,0
33728,soft-hit,56.098384,6.318305,36.338449,98.755138,0,true
34647,miss,30.240108,6.086173,18.545847,0,54.872128,0
34084,miss,58.011075,6.394348,35.912376,0,100.31779900000001,0
32818,soft-hit,152.187045,32.391652,97.713979,282.29267600000003,0,false
23952,miss,54.928975,7.431465,35.142959,0,97.503399,0
10490,hit,0,6.264329,0,6.264329,0,0
5833,soft-hit,100.667774,10.312608,63.764963,174.745345,0,false
32634,soft-hit,61.9789,21.702166,40.418901,124.09996699999999,0,false
7598,soft-hit,172.924719,38.685497,112.813575,324.42379100000005,0,true
8830,hit,0,21.72704,0,21.72704,0,0
5997,soft-hit,160.524563,17.63123,104.323685,282.479478,0,false
12054,soft-hit,123.031998,7.620791,79.080789,209.733578,0,true
32634,hit,0,19.993612,0,19.993612,0,0
12054,hit,0,16.716639,0,16.716639,0,0
721,miss,132.483975,19.332842,84.041898,0,235.858715,0
1351,hit,0,9.362028,0,9.362028,0,0
12499,miss,117.189235,27.155372,75.527387,0,219.871994,0
19101,hit,0,7.392803,0,7.392803,0,0
1545,soft-hit,28.280097,5.569979,19.498007,53.348083,0,true
16142,soft-hit,154.254136,22.810897,101.160995,278.226028,0,true
11650,soft-hit,98.143293,15.473926,63.014886,176.632105,0,true
35302,soft-hit,63.382741,7.628796,42.678703,113.69024,0,false
23203,hit,0,39.067028,0,39.067028,0,0
22549,soft-hit,187.546413,18.505143,123.613696,329.665252,0,false
20006,soft-hit,142.234384,15.606023,92.116527,249.95693400000002,0,true
6556,hit,0,31.728625,0,31.728625,0,0
11858,soft-hit,58.212344,7.743812,37.247984,103.20414,0,true
28153,soft-hit,56.859999,8.444085,35.577865,100.881949,0,false
15486,soft-hit,163.270457,16.722646,105.688356,285.681459,0,false
33049,soft-hit,135.72338,54.038071,88.13326,277.89471100000003,0,false
1766,soft-hit,75.068245,8.913509,47.442365,131.42411900000002,0,false
5766,soft-hit,43.697384,6.683558,28.665521,79.04646299999999,0,true
5766,hit,0,6.72168,0,6.72168,0,0
16607,soft-hit,138.662741,60.090178,88.0936,286.846519,0,true
13959,soft-hit,90.725622,15.297919,58.164278,164.187819,0,true
33418,miss,179.128158,18.607082,117.658825,0,315.394065,0
177,miss,95.747531,28.208499,61.910354,0,185.86638399999998,0
9939,soft-hit,180.024255,19.479217,117.088293,316.591765,0,true
13073,soft-hit,135.113494,26.999586,87.123976,249.237056,0,true
2045,soft-hit,95.362179,9.179041,61.586677,166.12789700000002,0,false
4494,hit,0,9.616495,0,9.616495,0,0
28878,soft-hit,184.685149,51.5992,121.087923,357.372272,0,true
16360,hit,0,14.4378,0,14.4378,0,0
7880,miss,63.434775,15.463184,40.86262,0,119.760579,0
18131,soft-hit,159.753625,55.005596,104.494259,319.25347999999997,0,true
35546,soft-hit,73.741321,27.184705,53.335057,154.26108299999999,0,false
23952,hit,0,6.078764,0,6.078764,0,0
33971,hit,0,12.494605,0,12.494605,0,0
3756,soft-hit,78.921736,25.871376,50.057143,154.850255,0,true
3914,soft-hit,149.415202,29.575826,95.137425,274.128453,0,true
19963,miss,27.141601,9.205887,19.246581,0,55.594069000000005,0
36348,hit,0,22.397555,0,22.397555,0,0
33049,hit,0,41.182794,0,41.182794,0,0
34912,hit,0,16.088159,0,16.088159,0,0
22549,hit,0,19.562851,0,19.562851,0,0
23203,hit,0,13.090437,0,13.090437,0,0
1455,soft-hit,218.487557,21.792004,144.190949,384.47051,0,false
3718,hit,0,11.035445,0,11.035445,0,0
5766,hit,0,6.71523,0,6.71523,0,0
32634,hit,0,20.778122,0,20.778122,0,0
7802,soft-hit,94.550312,39.710461,60.650582,194.91135500000001,0,true
496,miss,58.577017,7.031919,38.115503,0,103.72443899999999,0
8389,soft-hit,167.330964,43.064819,106.81567,317.211453,0,true
1085,soft-hit,155.139921,20.554823,120.850164,296.54490799999996,0,true
16692,soft-hit,27.450105,7.195051,19.640961,54.286117000000004,0,true
4494,hit,0,10.299447,0,10.299447,0,0
35302,soft-hit,56.682557,7.677167,36.079006,100.43872999999999,0,false
24514,soft-hit,217.953907,20.219508,144.373947,382.54736199999996,0,true
33733,soft-hit,60.748238,7.060194,39.214263,107.022695,0,true
12775,soft-hit,48.091608,7.620071,32.812311,88.52399,0,false
5704,miss,119.557366,20.632959,78.098828,0,218.289153,0
18131,hit,0,37.27803,0,37.27803,0,0
1081,soft-hit,107.133583,8.881169,56.886403,172.90115500000002,0,false
28836,soft-hit,41.050796,7.15495,26.560069,74.765815,0,true
23416,soft-hit,48.680748,351.146409,32.147544,431.974701,0,true
28878,hit,0,51.851445,0,51.851445,0,0
28194,soft-hit,69.918086,10.382397,45.95331,126.253793,0,false
17463,hit,0,12.523223,0,12.523223,0,0
22305,soft-hit,65.95917,15.033985,43.514849,124.508004,0,false
1351,hit,0,9.235966,0,9.235966,0,0
33971,soft-hit,88.25425,11.918739,57.633362,157.806351,0,false
34380,soft-hit,95.076456,11.472945,60.77103,167.32043099999999,0,false
12479,soft-hit,113.592099,10.281208,73.30728,197.180587,0,true
32083,soft-hit,185.779564,17.253879,121.570973,324.604416,0,false
20239,soft-hit,122.20208,21.501479,82.22076,225.924319,0,true
21773,soft-hit,68.960871,10.952367,43.974648,123.88788600000001,0,true
31418,soft-hit,41.400502,7.112903,26.692104,75.205509,0,true
14813,soft-hit,137.482053,14.11977,89.991475,241.593298,0,true
9746,soft-hit,136.075193,23.807438,88.974373,248.85700400000002,0,true
3756,soft-hit,78.355864,23.485411,50.389842,152.23111699999998,0,false
9476,miss,50.600866,9.576532,33.326573,0,93.503971,0
21741,soft-hit,211.83556,9.139748,140.030034,361.005342,0,false
1995,soft-hit,148.783368,29.39046,96.782314,274.956142,0,false
20011,miss,84.240645,8.824538,54.251817,0,147.317,0
16143,soft-hit,140.532293,23.055712,91.082603,254.67060800000002,0,false
12813,miss,26.941509,6.118678,18.874567,0,51.934754,0
13708,miss,165.611658,11.468252,94.067001,0,271.14691100000005,0
7208,soft-hit,38.425371,27.535682,26.988396,92.949449,0,true
22979,miss,159.401417,26.39685,104.190808,0,289.989075,0
15354,soft-hit,54.789727,7.63476,39.802078,102.226565,0,false
32779,soft-hit,63.540684,15.844464,41.479405,120.864553,0,true
10285,soft-hit,69.542644,14.200093,44.87622,128.618957,0,true
5352,soft-hit,117.809155,36.260225,76.569357,230.638737,0,true
12499,hit,0,29.727167,0,29.727167,0,0
33728,hit,0,23.445502,0,23.445502,0,0
7069,soft-hit,92.36948,12.826326,65.042243,170.238049,0,true
15486,hit,0,19.952059,0,19.952059,0,0
4095,soft-hit,56.89265,10.214502,36.724033,103.831185,0,true
21741,hit,0,25.427655,0,25.427655,0,0
14451,soft-hit,280.908735,49.49842,195.496637,525.903792,0,false
6096,soft-hit,122.722264,17.330963,79.637465,219.690692,0,false
12487,miss,62.881472,22.001248,40.749848,0,125.632568,0
30696,soft-hit,27.449322,6.450656,19.033484,52.933462000000006,0,true
8010,soft-hit,25.985294,7.130392,18.151675,51.267361,0,true
19744,soft-hit,42.601279,7.433768,27.803964,77.839011,0,false
6626,soft-hit,128.932972,56.443238,83.881143,269.25735299999997,0,false
14246,soft-hit,179.728094,46.273131,118.201301,344.20252600000003,0,true
4465,soft-hit,98.156795,26.830377,63.866287,188.853459,0,false
31086,miss,127.731643,55.492319,83.501948,0,266.72591,0
22019,miss,98.450278,7.218171,64.744917,0,170.413366,0
22019,hit,0,46.994247,0,46.994247,0,0
1351,hit,0,8.557879,0,8.557879,0,0
9674,miss,184.677791,41.173704,124.706765,0,350.55826,0
19684,hit,0,84.31048,0,84.31048,0,0
34410,miss,49.909113,12.118706,32.228111,0,94.25593,0
24061,soft-hit,66.439046,20.642812,42.378185,129.460043,0,true
28278,soft-hit,95.328899,15.529877,61.592252,172.451028,0,false
1581,soft-hit,162.061391,41.367539,106.160652,309.58958199999995,0,false
10287,soft-hit,56.389041,7.900523,37.167826,101.45739,0,false
1040,soft-hit,95.189573,16.411255,60.922778,172.523606,0,false
19345,soft-hit,56.297651,8.439834,36.277898,101.015383,0,true
17290,miss,110.028549,27.220392,70.940932,0,208.189873,0
16771,soft-hit,141.623697,18.062882,91.874595,251.561174,0,true
14515,soft-hit,27.496359,6.691197,19.541139,53.728695,0,false
5704,hit,0,20.459925,0,20.459925,0,0
19719,soft-hit,141.371259,23.483646,93.419281,258.274186,0,true
13409,soft-hit,81.740742,13.55966,52.815649,148.116051,0,false
36371,soft-hit,95.00644,18.41541,61.781996,175.203846,0,true
12487,soft-hit,63.585555,24.523217,41.841266,129.950038,0,false
10285,soft-hit,61.635244,12.355085,41.023148,115.013477,0,true
28020,soft-hit,78.113644,27.307507,50.270191,155.691342,0,true
5833,soft-hit,114.727177,9.699286,73.421331,197.847794,0,false
9163,soft-hit,123.491819,20.05625,80.353759,223.90182800000002,0,true
13708,hit,0,13.054057,0,13.054057,0,0
22764,miss,117.191194,32.900561,77.14994,0,227.241695,0
5692,soft-hit,143.007271,35.338159,93.588014,271.933444,0,true
30743,miss,147.436228,57.303231,95.707819,0,300.447278,0
14930,miss,159.656348,11.004746,66.973771,0,237.634865,0
5704,hit,0,21.93203,0,21.93203,0,0
12873,soft-hit,109.879412,17.236464,71.430253,198.546129,0,false
6533,soft-hit,62.709265,9.151738,40.4568,112.317803,0,true
3100,soft-hit,149.911806,52.836679,99.448332,302.196817,0,true
13708,hit,0,13.377395,0,13.377395,0,0
6096,hit,0,17.725683,0,17.725683,0,0
36371,hit,0,18.137122,0,18.137122,0,0
28513,soft-hit,104.473597,33.131902,68.648634,206.254133,0,true
11135,soft-hit,137.538596,27.202339,90.85498,255.595915,0,false
4415,soft-hit,102.71151,29.173955,66.859715,198.74518,0,false
12148,soft-hit,104.854612,8.754008,68.236957,181.845577,0,false
16377,soft-hit,138.33336,36.752483,91.533771,266.61961399999996,0,true
19421,soft-hit,137.876554,54.233516,90.529479,282.639549,0,true
14246,soft-hit,200.24879,48.234153,134.892053,383.374996,0,false
1351,hit,0,9.811738,0,9.811738,0,0
31303,soft-hit,49.115551,10.814226,32.51689,92.44666699999999,0,true
34679,miss,84.794675,8.806357,55.447587,0,149.048619,0
12775,soft-hit,51.078415,34.209838,34.200472,119.48872499999999,0,false
22305,hit,0,13.720937,0,13.720937,0,0
32818,hit,0,31.813924,0,31.813924,0,0
33971,hit,0,11.491717,0,11.491717,0,0
2561,soft-hit,233.467887,22.798968,141.172065,397.43892,0,true
19991,soft-hit,103.792702,21.077794,67.009959,191.88045499999998,0,true
23371,miss,63.244635,10.476241,41.137594,0,114.85847000000001,0
22549,soft-hit,188.163732,23.245508,124.533713,335.942953,0,true
4465,hit,0,24.676351,0,24.676351,0,0
13944,soft-hit,158.271281,24.920361,104.788281,287.979923,0,true
25113,hit,0,17.662867,0,17.662867,0,0
30350,soft-hit,194.111704,32.534591,128.781482,355.427777,0,false
11858,soft-hit,56.151425,8.083923,36.780608,101.015956,0,false
30743,miss,149.496707,56.794168,96.500543,0,302.791418,0
17778,soft-hit,50.430101,7.76546,32.067567,90.263128,0,false
36348,hit,0,22.050357,0,22.050357,0,0
6367,soft-hit,41.529496,7.667135,27.698474,76.895105,0,true
19101,soft-hit,69.771349,8.458198,46.140727,124.370274,0,false
14312,soft-hit,115.859975,11.867293,74.879089,202.606357,0,true
9189,soft-hit,147.126172,13.286093,95.686803,256.099068,0,false
8620,soft-hit,228.448766,18.625574,150.942561,398.016901,0,true
11660,miss,172.055257,19.936297,112.234519,0,304.22607300000004,0
28878,soft-hit,197.083423,9.038491,131.741645,337.863559,0,false
35689,soft-hit,81.289392,8.481584,40.70364,130.474616,0,false
26371,miss,69.316022,9.415915,54.262098,0,132.994035,0
16360,hit,0,12.943718,0,12.943718,0,0
34342,soft-hit,91.070186,9.639268,71.431701,172.14115500000003,0,true
31086,soft-hit,140.021575,10.490161,90.323121,240.834857,0,false
18131,hit,0,43.001604,0,43.001604,0,0
27323,soft-hit,154.721498,49.603716,101.723261,306.048475,0,true
18784,miss,116.193473,33.609955,74.555534,0,224.358962,0
13944,hit,0,8.189351,0,8.189351,0,0
22019,soft-hit,89.983889,22.683243,58.430468,171.0976,0,true
1023,hit,0,7.917051,0,7.917051,0,0
5706,soft-hit,121.744105,27.473061,79.2964,228.51356600000003,0,false
17463,soft-hit,117.240509,21.157479,76.979159,215.37714699999998,0,true
25956,miss,27.213793,6.595977,18.847015,0,52.656785,0
17956,soft-hit,50.048524,6.395185,34.41228,90.855989,0,false
33728,soft-hit,64.114879,23.7581,41.752814,129.625793,0,false
18306,soft-hit,90.120327,19.550139,58.437121,168.107587,0,false
10285,soft-hit,56.23727,8.61371,37.108128,101.959108,0,true
7310,soft-hit,48.633871,61.50756,32.630318,142.771749,0,true
23416,soft-hit,49.802913,305.966975,33.274269,389.044157,0,false
23203,soft-hit,123.037104,13.911555,80.437621,217.38628,0,false
7310,hit,0,58.280931,0,58.280931,0,0
1704,soft-hit,181.989823,14.959496,121.684329,318.633648,0,true
10455,soft-hit,56.41664,8.71204,36.90627,102.03495000000001,0,true
34280,soft-hit,136.204051,56.945235,87.619655,280.768941,0,true
35302,soft-hit,55.496079,7.69393,37.186141,100.37615,0,false
12479,soft-hit,114.225977,10.553575,74.801646,199.581198,0,false
5352,soft-hit,116.420884,34.231979,76.033628,226.686491,0,true
13661,soft-hit,59.496411,8.46773,38.691861,106.656002,0,true
1995,soft-hit,155.309474,28.637662,100.966594,284.91373,0,true
12479,soft-hit,115.359591,10.613866,76.088184,202.061641,0,false
6318,miss,34.269533,29.336067,23.180168,0,86.78576799999999,0
9375,miss,77.592516,21.264679,50.226073,0,149.083268,0
4167,hit,0,39.770339,0,39.770339,0,0
19684,soft-hit,70.039387,65.413494,45.180188,180.633069,0,true
299,soft-hit,58.44157,9.791257,37.209251,105.44207800000001,0,false
16228,soft-hit,57.498242,9.383607,37.683625,104.565474,0,true
26171,miss,118.756983,55.142958,77.342326,0,251.24226700000003,0
16228,soft-hit,56.545393,10.66961,37.242344,104.457347,0,false
28836,soft-hit,50.326624,8.462629,32.84735,91.63660300000001,0,false
1267,miss,157.318379,37.819365,105.267335,0,300.405079,0
27309,soft-hit,152.670451,31.604271,99.463998,283.73872000000006,0,true
5352,soft-hit,117.71437,35.828495,76.568979,230.111844,0,false
9163,soft-hit,118.614682,17.362406,77.531651,213.508739,0,true
3756,soft-hit,69.60112,21.342552,45.211707,136.15537899999998,0,true
4494,hit,0,9.169636,0,9.169636,0,0
15365,soft-hit,57.746575,8.199998,38.060964,104.007537,0,true
1351,soft-hit,71.612013,10.220251,45.864648,127.696912,0,true
21773,soft-hit,62.510936,10.005145,41.024714,113.540795,0,true
11858,soft-hit,73.101313,31.088725,50.811388,155.001426,0,false
32069,soft-hit,204.502501,16.169951,135.231993,355.904445,0,false
36241,soft-hit,41.756276,8.839289,27.38848,77.98404500000001,0,true
8389,soft-hit,173.775933,22.138807,112.977535,308.89227500000004,0,true
27323,hit,0,55.010906,0,55.010906,0,0
14246,soft-hit,205.200419,43.891609,135.144223,384.23625100000004,0,false
31303,soft-hit,42.285654,9.849946,27.850352,79.985952,0,true
24388,soft-hit,109.853303,15.763432,71.331271,196.948006,0,true
9178,soft-hit,41.173959,6.566061,28.164605,75.90462500000001,0,true
35240,soft-hit,63.545958,8.637907,42.075656,114.259521,0,true
21475,soft-hit,98.332063,20.884902,64.239458,183.456423,0,true
34039,miss,143.378816,14.384806,98.383455,0,256.14707699999997,0
7069,soft-hit,77.979023,10.578503,50.845076,139.402602,0,true
10287,soft-hit,42.639905,7.036022,27.832668,77.508595,0,true
26366,miss,49.971908,6.913158,32.698457,0,89.583523,0
6626,soft-hit,162.603077,51.055208,105.677164,319.33544900000004,0,false
34647,soft-hit,50.658851,7.296247,33.328821,91.283919,0,true
23907,miss,95.798515,32.095931,62.654274,0,190.54872,0
2836,hit,0,18.718853,0,18.718853,0,0
11835,soft-hit,109.07234,9.021203,72.637935,190.73147799999998,0,true
8881,soft-hit,142.276029,38.511627,93.254047,274.041703,0,false
23416,soft-hit,49.159974,290.727585,32.973688,372.86124699999993,0,false
32083,soft-hit,192.037759,17.448337,127.075,336.561096,0,false
12141,miss,215.302122,34.079259,130.957253,0,380.338634,0
9746,soft-hit,126.273051,21.888977,100.622059,248.784087,0,false
29372,soft-hit,83.748787,28.560402,53.919145,166.228334,0,false
16622,soft-hit,176.174671,16.182263,114.282362,306.639296,0,false
5394,soft-hit,75.562791,9.562773,53.348003,138.473567,0,true
19421,soft-hit,149.218888,56.538422,98.202699,303.960009,0,false
6533,soft-hit,66.775013,11.805942,44.44324,123.024195,0,true
11595,soft-hit,91.221494,13.382755,59.734491,164.33874,0,true
580,soft-hit,136.684553,26.667894,89.770721,253.123168,0,true
19345,soft-hit,64.087617,9.399766,41.094606,114.581989,0,false
14601,hit,0,50.474098,0,50.474098,0,0
28247,soft-hit,47.865652,9.263519,32.5417,89.670871,0,true
10287,hit,0,7.053032,0,7.053032,0,0
27259,hit,0,8.815907,0,8.815907,0,0
13748,soft-hit,132.27608,12.150549,86.477353,230.90398199999998,0,true
2045,soft-hit,86.159968,7.592255,58.715688,152.46791100000002,0,true
9823,soft-hit,70.867235,17.440605,46.64954,134.95738,0,true
32774,soft-hit,117.422836,16.395052,76.701912,210.51979999999998,0,true
8389,hit,0,22.159251,0,22.159251,0,0
13824,soft-hit,56.441825,11.511968,37.191105,105.14489800000001,0,true
28878,hit,0,50.518168,0,50.518168,0,0
11221,soft-hit,86.137459,6.820336,55.983391,148.94118600000002,0,true
22019,hit,0,22.479024,0,22.479024,0,0
5674,miss,137.504042,18.433679,89.88785,0,245.825571,0
4415,soft-hit,99.218776,28.957792,65.30023,193.476798,0,true
30736,soft-hit,101.220543,10.23449,55.90645,167.36148300000002,0,false
26648,soft-hit,85.002533,10.493784,58.018594,153.51491099999998,0,false
35546,hit,0,29.756747,0,29.756747,0,0
23907,hit,0,32.503003,0,32.503003,0,0
34679,hit,0,9.892375,0,9.892375,0,0
22305,hit,0,12.775153,0,12.775153,0,0
32603,miss,27.031408,26.689664,18.878394,0,72.599466,0
13073,soft-hit,142.891506,26.376973,93.318134,262.586613,0,false
496,hit,0,7.080032,0,7.080032,0,0
721,soft-hit,141.126179,19.851073,93.921863,254.899115,0,false
28513,soft-hit,97.235078,29.73435,65.148014,192.11744199999998,0,true
21672,soft-hit,185.680838,20.396113,123.413369,329.49032,0,true
29864,soft-hit,248.537282,78.804071,167.462746,494.804099,0,true
7327,soft-hit,156.74581,9.52411,102.583823,268.853743,0,false
1267,hit,0,40.096421,0,40.096421,0,0
16360,soft-hit,112.323282,15.824739,72.756019,200.90404,0,true
22019,hit,0,22.515279,0,22.515279,0,0
14811,soft-hit,58.205546,9.842972,39.073089,107.121607,0,true
24200,soft-hit,49.740033,7.636565,33.591409,90.968007,0,true
12775,soft-hit,36.612628,7.554442,25.372935,69.54000500000001,0,true
22979,soft-hit,189.511388,9.142573,127.585966,326.239927,0,true
26366,hit,0,7.265826,0,7.265826,0,0
32741,soft-hit,139.300166,23.177228,90.881122,253.358516,0,true
20006,soft-hit,155.911782,15.682342,104.093692,275.687816,0,false
6415,soft-hit,35.161084,8.392131,23.944868,67.49808300000001,0,true
2857,soft-hit,28.204614,32.343163,20.152817,80.700594,0,true
36348,hit,0,21.348857,0,21.348857,0,0
5352,soft-hit,118.847458,34.134614,77.892353,230.874425,0,false
9476,soft-hit,58.168566,10.723714,37.355705,106.247985,0,false
27309,hit,0,30.757112,0,30.757112,0,0
11835,hit,0,9.449194,0,9.449194,0,0
34912,soft-hit,98.118333,14.68782,63.744059,176.550212,0,true
27309,hit,0,32.779448,0,32.779448,0,0
35302,soft-hit,58.493028,7.96056,39.358044,105.811632,0,false
496,hit,0,6.140384,0,6.140384,0,0
11858,soft-hit,66.195466,7.688332,43.673264,117.557062,0,false
10285,hit,0,9.012791,0,9.012791,0,0
14312,hit,0,10.287865,0,10.287865,0,0
5766,soft-hit,27.434898,6.023933,19.369736,52.828567,0,true
16142,hit,0,22.896055,0,22.896055,0,0
30350,soft-hit,210.772786,30.948669,140.479115,382.20056999999997,0,false
2427,soft-hit,77.964418,27.10072,50.892594,155.957732,0,true
30088,soft-hit,195.717333,11.656835,131.050428,338.424596,0,false
22979,hit,0,28.219478,0,28.219478,0,0
18648,hit,0,22.081848,0,22.081848,0,0
12873,hit,0,16.480219,0,16.480219,0,0
18852,soft-hit,94.588547,9.275517,62.551579,166.415643,0,false
2561,soft-hit,210.841241,27.505735,140.918869,379.265845,0,true
32774,soft-hit,112.124234,14.826963,73.499705,200.450902,0,true
9522,soft-hit,50.269463,7.8911,33.421847,91.58241000000001,0,true
10054,soft-hit,169.275373,22.89102,110.860893,303.027286,0,true
1581,soft-hit,189.955949,37.982995,115.719548,343.658492,0,false
13708,soft-hit,129.50185,11.133958,102.977481,243.61328899999998,0,false
1085,soft-hit,105.18569,21.125661,70.005573,196.316924,0,false
14451,hit,0,51.338699,0,51.338699,0,0
20995,miss,60.419922,60.720757,38.574983,0,159.715662,0
27323,soft-hit,152.52212,49.232614,97.292076,299.04681,0,true
35397,soft-hit,122.84116,23.795872,78.753027,225.390059,0,true
6824,soft-hit,222.93755,21.220628,148.872124,393.030302,0,true
9375,hit,0,6.410761,0,6.410761,0,0
29360,soft-hit,262.448771,71.651381,178.692604,512.792756,0,false
13944,soft-hit,178.962036,34.028893,118.851639,331.842568,0,false
29260,miss,133.62546,15.338445,87.979579,0,236.943484,0
5766,hit,0,6.433876,0,6.433876,0,0
1040,soft-hit,114.886464,7.745415,75.993597,198.625476,0,true
31264,soft-hit,113.2159,22.951608,73.808392,209.9759,0,true
5124,soft-hit,109.465364,24.091665,71.865003,205.422032,0,true
11595,soft-hit,81.411398,6.969707,54.161971,142.543076,0,true
13512,miss,168.062595,8.461034,112.104702,0,288.628331,0
5692,soft-hit,153.273926,31.778389,101.89935,286.951665,0,true
21345,soft-hit,71.377902,29.952226,46.813446,148.143574,0,false
26994,soft-hit,72.026827,9.110766,47.621079,128.758672,0,true
22764,hit,0,17.02854,0,17.02854,0,0
34618,soft-hit,127.734712,18.113909,84.977632,230.826253,0,false
12874,soft-hit,139.550014,27.608201,92.107596,259.265811,0,true
32779,soft-hit,71.769288,12.677083,47.049085,131.495456,0,true
21345,hit,0,11.627645,0,11.627645,0,0
34161,soft-hit,72.516184,6.871324,48.51813,127.905638,0,true
5706,soft-hit,121.692998,31.050494,81.431203,234.17469499999999,0,true
1408,soft-hit,37.07616,5.722338,26.427095,69.225593,0,true
580,soft-hit,152.905907,27.173727,102.082606,282.16224,0,false
23952,hit,0,8.24775,0,8.24775,0,0
9746,soft-hit,168.038971,24.673995,112.582123,305.29508899999996,0,false
10054,soft-hit,184.601568,18.103986,124.752322,327.457876,0,false
8010,soft-hit,30.138621,7.857169,19.223099,57.218889000000004,0,false
31086,soft-hit,162.590957,55.236009,108.652284,326.47925,0,false
23203,hit,0,13.892458,0,13.892458,0,0
11135,soft-hit,135.04004,25.65911,90.057441,250.75659100000001,0,true
23203,hit,0,13.592897,0,13.592897,0,0
28194,soft-hit,98.421748,8.720758,64.601411,171.743917,0,false
16701,soft-hit,65.888269,10.244921,42.765628,118.89881799999999,0,true
9375,hit,0,25.984478,0,25.984478,0,0
11135,hit,0,27.361097,0,27.361097,0,0
23969,soft-hit,121.464157,448.581778,81.202784,651.2487189999999,0,true
33971,soft-hit,80.082958,13.0411,51.998508,145.122566,0,true
29596,hit,0,6.43907,0,6.43907,0,0
5352,soft-hit,114.528143,57.892047,76.551793,248.971983,0,true
6626,hit,0,51.270015,0,51.270015,0,0
35756,miss,260.401252,62.055664,175.497036,0,497.953952,0
6367,soft-hit,52.311756,8.181917,34.158899,94.65257199999999,0,false
5833,soft-hit,117.100122,7.385892,77.948066,202.43408,0,true
17196,miss,36.496195,7.364788,24.18415,0,68.04513299999999,0
12873,hit,0,16.367105,0,16.367105,0,0
17196,hit,0,7.875109,0,7.875109,0,0
6367,hit,0,7.607648,0,7.607648,0,0
20995,hit,0,48.696114,0,48.696114,0,0
33049,soft-hit,132.956259,35.870632,88.352154,257.179045,0,true
21773,soft-hit,59.065783,6.71542,38.663235,104.444438,0,true
13572,soft-hit,212.506917,37.943103,142.281553,392.731573,0,true
33971,hit,0,11.406558,0,11.406558,0,0
7880,soft-hit,65.101789,10.739439,43.173588,119.014816,0,true
4889,miss,93.103919,12.042005,61.400195,0,166.546119,0
26171,soft-hit,179.625252,59.046024,126.034534,364.70581,0,true
28194,hit,0,9.791366,0,9.791366,0,0
15365,soft-hit,57.351252,7.852491,38.116684,103.320427,0,false
30696,hit,0,6.386395,0,6.386395,0,0
34039,soft-hit,172.793408,15.680849,114.689389,303.16364599999997,0,false
20667,miss,72.561594,7.784738,48.324005,0,128.670337,0
9726,soft-hit,251.628107,22.713825,172.246687,446.588619,0,true
7016,miss,180.228552,10.530381,122.084094,0,312.843027,0
35836,miss,153.392297,26.83914,103.491425,0,283.722862,0
9674,soft-hit,206.374231,39.478353,133.538212,379.390796,0,true
11858,soft-hit,48.952175,7.288706,37.839759,94.08063999999999,0,true
3718,soft-hit,79.437026,12.550559,52.147906,144.135491,0,true
11629,miss,122.177343,20.805887,80.163035,0,223.14626499999997,0
23371,hit,0,13.35044,0,13.35044,0,0
7016,soft-hit,177.311547,12.8198,118.923446,309.054793,0,false
11221,soft-hit,77.865505,10.519376,52.12867,140.513551,0,true
10490,soft-hit,43.726813,11.054794,29.977183,84.75879,0,true
21773,hit,0,12.210306,0,12.210306,0,0
16491,soft-hit,329.783822,93.836049,227.217901,650.837772,0,false
14068,soft-hit,59.710788,18.869309,39.543508,118.123605,0,true
10285,hit,0,8.894335,0,8.894335,0,0
30736,soft-hit,94.468125,11.321194,60.815916,166.605235,0,true
17467,miss,66.432143,8.658938,42.890118,0,117.981199,0
27323,soft-hit,140.058084,46.865051,92.339344,279.262479,0,true
18306,soft-hit,116.223314,21.600985,76.415536,214.23983500000003,0,true
8071,soft-hit,54.646475,9.478229,37.377065,101.501769,0,true
7598,soft-hit,198.766634,42.611382,133.108519,374.486535,0,true
9163,soft-hit,122.399981,18.236108,81.413866,222.049955,0,true
8620,soft-hit,235.60763,20.035998,160.314789,415.958417,0,true
