Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
35302,used GE,hit,0,103.125941,0,103.125941,0,0
20667,used GE,hit,0,62.672399,0,62.672399,0,0
26648,used GE,hit,0,29.948004,0,29.948004,0,0
27323,used GE,hit,0,94.165139,0,94.165139,0,0
8881,35,miss,546.254617,47.578835,456.673793,0,1050.507245,0
34397,28,soft-hit,447.167871,47.207722,372.579484,866.955077,0,false
23371,used GE,hit,0,36.798695,0,36.798695,0,0
18131,48,soft-hit,723.612221,112.010346,610.751163,1446.37373,0,false
1581,used GE,hit,0,86.833563,0,86.833563,0,0
27830,used GE,hit,0,72.372701,0,72.372701,0,0
32083,49,soft-hit,737.512968,36.089081,621.105842,1394.707891,0,false
21345,30,soft-hit,484.6377,39.742078,403.299119,927.678897,0,false
33418,used GE,hit,0,44.611531,0,44.611531,0,0
7432,51,miss,778.826632,43.375622,664.412591,0,1486.614845,0
13824,26,soft-hit,430.527736,100.543688,359.265769,890.337193,0,false
15486,45,soft-hit,692.542447,34.854254,583.215491,1310.612192,0,false
12387,used GE,hit,0,83.972235,0,83.972235,0,0
14451,53,miss,793.713703,72.246129,671.81944,0,1537.779272,0
34568,52,soft-hit,787.215104,60.007278,665.766475,1512.988857,0,false
17290,17,soft-hit,296.730444,87.691148,244.600667,629.022259,0,false
31863,used GE,hit,0,23.249443,0,23.249443,0,0
13024,used GE,hit,0,59.879458,0,59.879458,0,0
4095,used GE,hit,0,40.602152,0,40.602152,0,0
19782,used GE,hit,0,43.576911,0,43.576911,0,0
27302,used GE,hit,0,70.613583,0,70.613583,0,0
26265,49,soft-hit,756.965017,35.233606,620.906146,1413.104769,0,false
30077,27,miss,435.389892,38.699436,360.770207,0,834.859535,0
25357,used GE,hit,0,39.356846,0,39.356846,0,0
30117,used GE,hit,0,34.025178,0,34.025178,0,0
34912,25,miss,409.667584,28.353096,341.426237,0,779.446917,0
19924,28,soft-hit,448.705007,30.74148,372.384166,851.830653,0,false
34280,used GE,hit,0,36.679503,0,36.679503,0,0
15088,39,miss,600.972059,28.247028,504.141077,0,1133.360164,0
23203,42,soft-hit,642.353108,24.444457,539.270992,1206.068557,0,false
12487,36,soft-hit,564.517629,58.180307,473.053923,1095.751859,0,false
34912,25,soft-hit,410.436321,29.239813,342.169693,781.8458270000001,0,false
34568,used GE,hit,0,67.796256,0,67.796256,0,0
20011,33,miss,529.211235,22.595582,443.889843,0,995.69666,0
21672,used GE,hit,0,50.698818,0,50.698818,0,0
14451,used GE,hit,0,76.184589,0,76.184589,0,0
36254,used GE,hit,0,26.260853,0,26.260853,0,0
20239,37,soft-hit,579.61934,62.491339,487.492845,1129.603524,0,false
31102,33,soft-hit,522.251488,36.020625,437.137294,995.409407,0,false
4178,25,soft-hit,404.514371,134.040475,341.13179,879.686636,0,false
4167,33,soft-hit,524.193938,38.64916,438.551609,1001.3947069999999,0,false
35756,33,miss,518.868165,52.627917,437.481659,0,1008.9777409999999,0
4415,43,soft-hit,661.26015,151.569347,558.070087,1370.8995839999998,0,false
32603,14,soft-hit,255.625273,39.832726,211.64324,507.10123899999996,0,false
36373,15,soft-hit,266.173113,56.456007,220.097773,542.726893,0,false
5124,29,soft-hit,472.430467,12.334047,395.586967,880.351481,0,false
5997,52,miss,790.133663,134.303197,669.346686,0,1593.7835460000001,0
3718,41,soft-hit,632.215439,76.031766,531.221735,1239.4689399999997,0,false
35756,used GE,hit,0,55.294356,0,55.294356,0,0
803,29,soft-hit,468.835009,24.571071,391.23751,884.64359,0,false
2836,48,soft-hit,735.628079,62.355291,621.518513,1419.501883,0,false
7880,25,soft-hit,410.987456,12.023308,340.979668,763.990432,0,false
5692,used GE,hit,0,487.518435,0,487.518435,0,0
28247,28,soft-hit,447.087293,49.54358,374.06369,870.694563,0,false
35240,33,soft-hit,534.91446,57.593667,448.999448,1041.5075749999999,0,false
9178,33,soft-hit,519.79678,31.290069,435.403312,986.4901610000001,0,false
16607,used GE,hit,0,105.508934,0,105.508934,0,0
16701,used GE,hit,0,63.092291,0,63.092291,0,0
34342,34,soft-hit,540.196055,55.863309,453.716493,1049.775857,0,false
32083,used GE,hit,0,41.998916,0,41.998916,0,0
30720,55,soft-hit,828.633767,55.627642,703.706384,1587.967793,0,false
